status,result,name,truth_masks
sat,test@example.com,Email,"(True, False, True, True, True, True)"
sat,john.manager@example.com,Email,"(True, False, True, True, True, False)"
sat,test@example.com,Email,"(True, False, True, True, False, True)"
sat,manager@company.com.,Email,"(True, False, True, True, False, False)"
sat,@example,Email,"(True, False, True, False, True, True)"
sat,manager@company,Email,"(True, False, True, False, True, False)"
sat,test@domain.com.,Email,"(True, False, True, False, False, True)"
sat,manager@company.com.,Email,"(True, False, True, False, False, False)"
sat,test@example.com,Email,"(True, False, False, True, True, True)"
sat,manager@company.com,Email,"(True, False, False, True, True, False)"
sat,test@subdomain@example.com.,Email,"(True, False, False, True, False, True)"
sat,john.doe.manager@domain.com,Email,"(True, False, False, True, False, False)"
sat,test@example.com,Email,"(True, False, False, False, True, True)"
sat,manager@company.com,Email,"(True, False, False, False, True, False)"
sat,test@example.com.,Email,"(True, False, False, False, False, True)"
sat,manager@company.com.,Email,"(True, False, False, False, False, False)"
sat,test user@example.com,Email,"(False, True, True, True, True, True)"
sat,local part manager@domain.com,Email,"(False, True, True, True, True, False)"
sat,john doe@subdomain.example.,Email,"(False, True, True, True, False, True)"
sat,[ ] manager @example.com.,Email,"(False, True, True, True, False, False)"
sat,john.doe@example.com ,Email,"(False, True, True, False, True, True)"
sat,John Manager Smith,Email,"(False, True, True, False, True, False)"
sat,john.doe@example,Email,"(False, True, True, False, False, True)"
sat,John Manager @example.,Email,"(False, True, True, False, False, False)"
sat,test.user@example.com ,Email,"(False, True, False, True, True, True)"
sat,john.doe manager@company.com,Email,"(False, True, False, True, True, False)"
sat,john doe@example.com. test,Email,"(False, True, False, True, False, True)"
sat,john manager@company.com. ,Email,"(False, True, False, True, False, False)"
sat,john doe@example.com,Email,"(False, True, False, False, True, True)"
sat,John Manager Smith,Email,"(False, True, False, False, True, False)"
sat,john.doe@example.com ,Email,"(False, True, False, False, False, True)"
sat,John Manager manager@company manager@company.,Email,"(False, True, False, False, False, False)"
sat,john.doe@example.com,Email,"(False, False, True, True, True, True)"
sat,a@b.c manager,Email,"(False, False, True, True, True, False)"
sat,a@b.c d.,Email,"(False, False, True, True, False, True)"
sat,@ manager .,Email,"(False, False, True, True, False, False)"
sat,@user space,Email,"(False, False, True, False, True, True)"
unsat,,Email,"(False, False, True, False, True, False)"
sat,@example space.com.,Email,"(False, False, True, False, False, True)"
sat,manager@local,Email,"(False, False, True, False, False, False)"
sat,@example@domain.com space,Email,"(False, False, False, True, True, True)"
sat,manager@domain.com space,Email,"(False, False, False, True, True, False)"
sat,@example.test,Email,"(False, False, False, True, False, True)"
sat,manager@domain1.com @domain2.com,Email,"(False, False, False, True, False, False)"
sat,@ @user@,Email,"(False, False, False, False, True, True)"
sat,manager@company.com manager,Email,"(False, False, False, False, True, False)"
sat,test@.com.,Email,"(False, False, False, False, False, True)"
sat,manager@domain manager,Email,"(False, False, False, False, False, False)"
sat,Abc1!2,Password,"(True, True, True, True, True)"
sat,a!AeG,Password,"(True, True, True, True, False)"
sat,123A!,Password,"(True, True, True, False, True)"
sat,A$AA,Password,"(True, True, True, False, False)"
sat,a1$b2,Password,"(True, True, False, True, True)"
sat,a!b$c,Password,"(True, True, False, True, False)"
unsat,,Password,"(True, True, False, False, True)"
unsat,,Password,"(True, True, False, False, False)"
sat,Abcd1,Password,"(True, False, True, True, True)"
sat,aAa@aBc,Password,"(True, False, True, True, False)"
sat,ABCD11,Password,"(True, False, True, False, True)"
unsat,,Password,"(True, False, True, False, False)"
sat,a1b2,Password,"(True, False, False, True, True)"
sat,abcde,Password,"(True, False, False, True, False)"
sat,12345,Password,"(True, False, False, False, True)"
sat,____,Password,"(True, False, False, False, False)"
sat,A!a1,Password,"(False, True, True, True, True)"
sat,A!b,Password,"(False, True, True, True, False)"
sat,A1$,Password,"(False, True, True, False, True)"
sat,AA!,Password,"(False, True, True, False, False)"
sat,a1!,Password,"(False, True, False, True, True)"
sat,a!,Password,"(False, True, False, True, False)"
unsat,,Password,"(False, True, False, False, True)"
sat,!,Password,"(False, True, False, False, False)"
sat,A1a,Password,"(False, False, True, True, True)"
sat,Ab,Password,"(False, False, True, True, False)"
unsat,,Password,"(False, False, True, False, True)"
sat,ABC,Password,"(False, False, True, False, False)"
sat,a1,Password,"(False, False, False, True, True)"
sat,ab,Password,"(False, False, False, True, False)"
sat,1,Password,"(False, False, False, False, True)"
unsat,,Password,"(False, False, False, False, False)"
sat,https://example.com,Url,"(True, True, True)"
sat,http://example,Url,"(True, True, False)"
sat,https://example.com/path with spaces and .,Url,"(True, False, True)"
sat,https://space without dots,Url,"(True, False, False)"
sat,example.com,Url,"(False, True, True)"
sat,/path/to/resource,Url,"(False, True, False)"
sat,ftp://example.com/path/to/file with extension .txt,Url,"(False, False, True)"
sat,file:///path with spaces,Url,"(False, False, False)"
sat,2024-12-31,Date,"(True, True, True, True)"
sat,2024-02-32,Date,"(True, True, True, False)"
sat,2025-13-01,Date,"(True, True, False, True)"
unsat,,Date,"(True, True, False, False)"
sat,2023-02-28,Date,"(True, False, True, True)"
sat,2020-02-28,Date,"(True, False, True, False)"
sat,2026-13-01,Date,"(True, False, False, True)"
sat,2023-04-32-15,Date,"(True, False, False, False)"
unsat,,Date,"(False, True, True, True)"
sat,2024-10-32,Date,"(False, True, True, False)"
sat,2024-13-1,Date,"(False, True, False, True)"
unsat,,Date,"(False, True, False, False)"
sat,2024-01-01-01,Date,"(False, False, True, True)"
sat,2024-02-99,Date,"(False, False, True, False)"
sat,2026-01-01,Date,"(False, False, False, True)"
sat,2024-2025-2026,Date,"(False, False, False, False)"
sat,12100000000000000000000,IBAN,"(True, True, True)"
sat,1210 123456789012345,IBAN,"(True, True, False)"
sat,NL123456000000,IBAN,"(True, False, True)"
sat,NL89AB1234567890123456,IBAN,"(True, False, False)"
sat,121000123456789,IBAN,"(False, True, True)"
sat,DE89 1210 1234 5678 98,IBAN,"(False, True, False)"
sat,1234567890123456,IBAN,"(False, False, True)"
sat,DE00 1234,IBAN,"(False, False, False)"
sat,978-1-234-56789X,ISBN,"(True, True, True, True, True, True)"
sat,978-1-234-5678-X,ISBN,"(True, True, True, True, True, False)"
sat,978-0-306-40615-XX,ISBN,"(True, True, True, True, False, True)"
sat,123456789X,ISBN,"(True, True, True, True, False, False)"
sat,978-3-16-148410-0,ISBN,"(True, True, True, False, True, True)"
sat,978-3-16-148410-0X,ISBN,"(True, True, True, False, True, False)"
unsat,,ISBN,"(True, True, True, False, False, True)"
sat,13-1-1-1-1-1-1-1-1-1,ISBN,"(True, True, True, False, False, False)"
sat,978-3-16-148410-0X,ISBN,"(True, True, False, True, True, True)"
sat,978-3-16-148410-0X,ISBN,"(True, True, False, True, True, False)"
sat,1234-XX-56,ISBN,"(True, True, False, True, False, True)"
sat,1234567890X-1-2-3-4-5-6-7-8-9-0X,ISBN,"(True, True, False, True, False, False)"
sat,978-3-16-X,ISBN,"(True, True, False, False, True, True)"
sat,- - X - - 1 2,ISBN,"(True, True, False, False, True, False)"
unsat,,ISBN,"(True, True, False, False, False, True)"
unsat,,ISBN,"(True, True, False, False, False, False)"
sat,123-456-789X,ISBN,"(True, False, True, True, True, True)"
sat,123456789-X,ISBN,"(True, False, True, True, True, False)"
sat,123456789X,ISBN,"(True, False, True, True, False, True)"
sat,123456789X,ISBN,"(True, False, True, True, False, False)"
sat,978-3-16-148410-0,ISBN,"(True, False, True, False, True, True)"
sat,13-978-3-16-148410-0,ISBN,"(True, False, True, False, True, False)"
unsat,,ISBN,"(True, False, True, False, False, True)"
unsat,,ISBN,"(True, False, True, False, False, False)"
sat,978-3-16-148410-0,ISBN,"(True, False, False, True, True, True)"
sat,123456-7890-X-,ISBN,"(True, False, False, True, True, False)"
sat,123456789-XX,ISBN,"(True, False, False, True, False, True)"
sat,123456-7890-XX,ISBN,"(True, False, False, True, False, False)"
sat,13-978-3-16-148410-0,ISBN,"(True, False, False, False, True, True)"
sat,-1-2-3-4-5-6-7-8-9-,ISBN,"(True, False, False, False, True, False)"
sat,10-20---X,ISBN,"(True, False, False, False, False, True)"
sat,1234567890-XX-1234-5678-9012-3456-7890-1234-5678-9012-3456-7890-1234-5678-9012-3456-7890-1234-5678-9012-3456-7890-1234-5678-9012-3456-7890-1234-5678-9012-3456-7890-1234-5678-9012-3456-7890-1234-5678-9012-3456-7890-1234-5678-9012-3456-7890-1234-5678-9012-3456-7890-1234-5678-9012-3456-7890-1234-5678-9012-3456-7890-1234-5678-9012-3456-7890-1234-5678-9012-3456-7890-1234-5678-9012-3456-7890-1234-5678-9012-3456-7890-1234-5678-9012-3456-7890-1234-5678-9012-3456-7890-1234-5678-9012-3456-7890-1234-5678-9012-3456-7890-1234-5678-9012-3456-7890-1234-5678-9012-3456-7890-1234-5678-9012-3456-7890-1234-5678-9012-3456-7890-1234-5678-9012-3456-7890-1234-5678-9012-3456-7890-1234-5678-9012-3456-7890-1234-5678-9012-3456-7890-1234-5678-9012-3456-7890-1234-5678-9012-3456-7890-1234-5678-9012-3456-7890-1234-5678-9012-3456-7890-1234-5678-9012-3456-7890-1234-5678-9012-3456-7890-1234-5678-9012-3456-7890-1234-5678-9012-3456-7890-1234-5678-9012-3456-7890-1234-5678-9012-3456-7890-1234-5678-9012-3456-7890-1234-5678-9012-3456-7890-1234-5678-9012-3456-7890-1234-5678-9012-3456-7890-1234-5678-9012-3456-7890-1234-5678-9012-3456-7890-1234-5678-9012-3456-7890-1234-5678-9012-3456-7890-1234-5678-9012-3456-7890-1234-5678-9012-3456-7890-1234-5678-9012-3456-7890-1234-5678-9012-3456-7890-1234-5678-9012-3456-7890-1234-5678-9012-3456-7890-1234-5678-9012-3456-7890-1234-5678-9012-3456-7890-1234-5678-9012-3456-7890-1234-5678-9012-3456-7890-1234-5678-9012-3456-7890-1234-5678-9012-3456-7890-1234-5678-9012-3456-7890-1234-5678-9012-3456-7890-1234-5678-9012-3456-7890-1234-5678-9012-3456-7890-1234-5678-9012-3456-7890-1234-5678-9012-3456-7890-1234-5678-9012-3456-7890-1234-5678-9012-3456-7890-1234-5678-9012-3456-7890-1234-5678-9012-3456-7890-1234-5678-9012-3456-7890-1234-5678-9012-3456-7890-1234-5678-9012-3456-7890-1234-5678-9012-3456-7890-1234-5678-9012-3456-7890-1234-5678-9012-3456-7890-1234-5678-9012-3456-7890-1234-5678-9012-3456-7890-1234-5678-9012-3456-7890-1234-5678-9012-3456-7890-1234-5678-9012-3456-7890-1234-5678-9012-3456-7890-1234-5678-9012-3456-7890-1234-5678-9012-3456-7890-1234-5678-9012-3456-7890-1234-5678-9012-3456-7890-1234-5678-9012-3456-7890-1234-5678-9012-3456-7890-1234-5678-9012-3456-7890-1234-5678-9012-3456-7890-1234-5678-9012-3456-7890-1234-5678-9012-3456-7890-1234-5678-9012-3456-7890-1234-5678-9012-3456-7890-1234-5678-9012-3456-7890-1234-5678-9012-3456-7890-1234-5678-9012-3456-7890-1234-5678-9012-3456-7890-1234-5678-9012-3456-7890-1234-5678-9012-3456-7890-1234-5678-9012-3456-7890-1234-5678-9012-3456-7890-1234-5678-9012-3456-7890-1234-5678-9012-3456-7890-1234-5678-9012-3456-7890-1234-5678-9012-3456-7890-1234-5678-9012-3456-7890-1234-5678-9012-3456-7890-1234-5678-9012-3456-7890-1234-5678-9012-3456-7890-1234-5678-9012-3456-7890-1234-5678-9012-3456-7890-1234-5678-9012-3456-7890-1234-5678-9012-3456-7890-1234-5678-9012-3456-7890-1234-5678-9012-3456-7890-1234-5678-9012-3456-7890-1234-5678-9012-3456-7890-1234-5678-9012-3456-7890-1234-5678-9012-3456-7890-1234-5678-9012-3456-7890-1234-5678-9012-3456-7890-1234-5678-9012-3456-7890-1234-5678-9012-3456-7890-1234-5678-9012-3456-7890-1234-5678-9012-3456-7890-1234-5678-9012-3456-7890-1234-5678-9012-3456-7890-1234-5678-9012-3456-7890-1234-5678-9012-3456-7890-1234-5678-9012-3456-7890-1234-5678-9012-3456-7890-1234-5678-9012-3456-7890-1234-5678-9012-3456-7890-1234-5678-9012-3456-7890-1234-5678-9012-3456-7890-1234-5678-9012-3456-7890-1234-5678-9012-3456-7890-1234-5678-9012-3456-7890-1234-5678-9012-3456-7890-1234-5678-9012-3456-7890-1234-5678-9012-3456-7890-1234-5678-9012-3456-7890-1234-5678-9012-3456-7890-1234-5678-9012-3456-7890-1234-5678-9012-3456-7890-1234-5678-9012-3456-7890-1234-5678-9012-3456-7890-1234-5678-9012-3456-7890-1234-5678-9012-3456-7890-1234-5678-9012-3456-7890-1234-5678-9012-3456-7890-1234-5678-9012-3456-7890-1234-5678-9012-3456-7890-1234-5678-9012-3456-7890-1234-5678-9012-3456-7890-1234-5678-9012-3456-7890-1234-5678-9012-3456-7890-1234-5678-9012-3456-7890-1234-5678-9012-3456-7890-1234-5678-9012-3456-7890-1234-5678-9012-3456-7890-1234-5678-9012-3456-7890-1234-5678-9012-3456-7890-1234-5678-9012-3456-7890-1234-5678-9012-3456-7890-1234-5678-9012-3456-7890-1234-5678-9012-3456-7890-1234-5678-9012-3456-7890-1234-5678-9012-3456-7890-1234-5678-9012-3456-7890-1234-5678-9012-3456-7890-1234-5678-9012-3456-7890-1234-5678-9012-3456-7890-1234-5678-9012-3456-7890-1234-5678-9012-3456-7890-1234-5678-9012-3456-7890-1234-5678-9012-3456-7890-1234-5678-9012-3456-7890-1234-5678-9012-3456-7890-1234-5678-9012-3456-7890-1234-5678-9012-3456-7890-1234-5678-9012-3456-7890-1234-5678-9012-3456-7890-1234-5678-9012-3456-7890-1234-5678-9012-3456-7890-1234-5678-9012-3456-7890-1234-5678-9012-3456-7890-1234-5678-9012-3456-7890-1234-5678-9012-3456-7890-1234-5678-9012-3456-7890-1234-5678-9012-3456-7890-1234-5678-9012-3456-7890-1234-5678-9012-3456-7890-1234-5678-9012-3456-7890-1234-5678-9012-3456-7890-1234-5678-9012-3456-7890-1234-5678-9012-3456-7890-1234-5678-9012-3456-7890-1234-5678-9012-3456-7890-1234-5678-9012-3456-7890-1234-5678-9012-3456-7890-1234-5678-9012-3456-7890-1234-5678-9012-3456-7890-1234-5678-9012-3456-7890-1234-5678-9012-3456-7890-1234-5678-9012-3456-7890-1234-5678-9012-3456-7890-1234-5678-9012-3456-7890-1234-5678-9012-3456-7890-1234-5678-9012-3456-7890-1234-5678-9012-3456-7890-1234-5678-9012-3456-7890-1234-5678-9012-3456-7890-1234-5678-9012-3456-7890-1234-5678-9012-3456-7890-1234-5678-9012-3456-7890-1234-5678-9012-3456-7890-1234-5678-9012-3456-7890-1234-5678-9012-3456-7890-1234-5678-9012-3456-7890-1234-5678-9012-3456-7890-1234-5678-9012-3456-7890-1234-5678-9012-3456-7890-1234-5678-9012-3456-7890-1234-5678-9012-3456-7890-1234-5678-9012-3456-7890-1234-5678-9012-3456-7890-1234-5678-9012-3456-7890-1234-5678-9012-3456-7890-1234-5678-9012-3456-7890-1234-5678-9012-3456-7890-1234-5678-9012-3456-7890-1234-5678-9012-3456-7890-1234-5678-9012-3456-7890-1234-5678-9012-3456-7890-1234-5678-9012-3456-7890-1234-5678-9012-3456-7890-1234-5678-9012-3456-7890-1234-5678-9012-3456-7890-1234-5678-9012-3456-7890-1234-5678-9012-3456-7890-1234-5678-9012-3456-7890-1234-5678-9012-3456-7890-1234-5678-9012-3456-7890-1234-5678-9012-3456-7890-1234-5678-9012-3456-7890-1234-5678-9012-3456-7890-1234-5678-9012-3456-7890-1234-5678-9012-3456-7890-1234-5678-9012-3456-7890-1234-5678-9012-3456-7890-1234-5678-9012-3456-7890-1234-5678-9012-3456-7890-1234-5678-9012-3456-7890-1234-5678-9012-3456-7890-1234-5678-9012-3456-7890-1234-5678-9012-3456-7890-1234-5678-9012-3456-7890-1234-5678-9012-3456-7890-1234-5678-9012-3456-7890-1234-5678-9012-3456-7890-1234-5678-9012-3456-7890-1234-5678-9012-3456-7890-1234-5678-,ISBN,"(True, False, False, False, False, False)"
sat,123-45-678X,ISBN,"(False, True, True, True, True, True)"
sat,978-3-16-148410-0-X,ISBN,"(False, True, True, True, True, False)"
sat,978-0-306-40615--X,ISBN,"(False, True, True, True, False, True)"
sat,978-1-234-5678-9-0,ISBN,"(False, True, True, True, False, False)"
sat,-A12345678X,ISBN,"(False, True, True, False, True, True)"
sat,-1-2-3-4-5-6-7-8-9-0-X,ISBN,"(False, True, True, False, True, False)"
sat,---1234567X,ISBN,"(False, True, True, False, False, True)"
unsat,,ISBN,"(False, True, True, False, False, False)"
sat,123-45-6789A-1,ISBN,"(False, True, False, True, True, True)"
sat,123-45-67-89-0X,ISBN,"(False, True, False, True, True, False)"
sat,123-4567-89X,ISBN,"(False, True, False, True, False, True)"
sat,123-XX-456-789-0-AB,ISBN,"(False, True, False, True, False, False)"
sat,978-3-16-X,ISBN,"(False, True, False, False, True, True)"
sat,-A-B-C-D-E-1,ISBN,"(False, True, False, False, True, False)"
